Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Казань - Металлочерепица	крыша из металлочерепицы казань	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Металлочерепица	металлочерепица под ключ казань	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Металлочерепица	кровля металлочерепица цена казань	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Профнастил	монтаж профнастила на крышу казань	Кровля из профнастила	От 1400 руб/м² в Казань	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Профнастил	крыша из профнастила казань	Кровля из профнастила	От 1400 руб/м² в Казань	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Профнастил	перекрыть крышу профлистом казань	Кровля из профнастила	От 1400 руб/м² в Казань	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Профнастил	кровля профнастил цена казань	Кровля из профнастила	От 1400 руб/м² в Казань	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Гибкая черепица	монтаж мягкой кровли казань	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Гибкая черепица	гибкая черепица монтаж казань	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Гибкая черепица	мягкая кровля цена казань	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
-	Казань - Гибкая черепица	укладка мягкой черепицы казань	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kazan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kazan_tenant1
