Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Красноярск - Металлочерепица	металлочерепица под ключ красноярск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Металлочерепица	кровля металлочерепица цена красноярск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Профнастил	монтаж профнастила на крышу красноярск	Кровля из профнастила	От 1400 руб/м² в Красноярск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Профнастил	крыша из профнастила красноярск	Кровля из профнастила	От 1400 руб/м² в Красноярск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Профнастил	перекрыть крышу профлистом красноярск	Кровля из профнастила	От 1400 руб/м² в Красноярск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Профнастил	кровля профнастил цена красноярск	Кровля из профнастила	От 1400 руб/м² в Красноярск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Гибкая черепица	монтаж мягкой кровли красноярск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Гибкая черепица	гибкая черепица монтаж красноярск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Гибкая черепица	мягкая кровля цена красноярск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
-	Красноярск - Гибкая черепица	укладка мягкой черепицы красноярск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	krasnoyarsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=krasnoyarsk_tenant1
