Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Балашиха - Металлочерепица	монтаж металлочерепицы балашиха	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Металлочерепица	крыша из металлочерепицы балашиха	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Металлочерепица	металлочерепица под ключ балашиха	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Металлочерепица	кровля металлочерепица цена балашиха	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Профнастил	монтаж профнастила на крышу балашиха	Кровля из профнастила	От 1400 руб/м² в Балашиха	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Профнастил	крыша из профнастила балашиха	Кровля из профнастила	От 1400 руб/м² в Балашиха	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Профнастил	перекрыть крышу профлистом балашиха	Кровля из профнастила	От 1400 руб/м² в Балашиха	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Профнастил	кровля профнастил цена балашиха	Кровля из профнастила	От 1400 руб/м² в Балашиха	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Гибкая черепица	монтаж мягкой кровли балашиха	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Гибкая черепица	гибкая черепица монтаж балашиха	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Гибкая черепица	мягкая кровля цена балашиха	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
-	Балашиха - Гибкая черепица	укладка мягкой черепицы балашиха	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	balashikha.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=balashikha_tenant1
