Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Симферополь - Металлочерепица	крыша из металлочерепицы симферополь	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Металлочерепица	металлочерепица под ключ симферополь	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Металлочерепица	кровля металлочерепица цена симферополь	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Профнастил	монтаж профнастила на крышу симферополь	Кровля из профнастила	От 1400 руб/м² в Симферополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Профнастил	крыша из профнастила симферополь	Кровля из профнастила	От 1400 руб/м² в Симферополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Профнастил	перекрыть крышу профлистом симферополь	Кровля из профнастила	От 1400 руб/м² в Симферополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Профнастил	кровля профнастил цена симферополь	Кровля из профнастила	От 1400 руб/м² в Симферополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Гибкая черепица	монтаж мягкой кровли симферополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Гибкая черепица	гибкая черепица монтаж симферополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Гибкая черепица	мягкая кровля цена симферополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
-	Симферополь - Гибкая черепица	укладка мягкой черепицы симферополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	simferopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=simferopol_tenant1
