Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Иркутск - Металлочерепица	монтаж металлочерепицы иркутск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Металлочерепица	крыша из металлочерепицы иркутск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Металлочерепица	металлочерепица под ключ иркутск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Металлочерепица	кровля металлочерепица цена иркутск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Профнастил	монтаж профнастила на крышу иркутск	Кровля из профнастила	От 1400 руб/м² в Иркутск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Профнастил	крыша из профнастила иркутск	Кровля из профнастила	От 1400 руб/м² в Иркутск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Профнастил	перекрыть крышу профлистом иркутск	Кровля из профнастила	От 1400 руб/м² в Иркутск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Профнастил	кровля профнастил цена иркутск	Кровля из профнастила	От 1400 руб/м² в Иркутск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Гибкая черепица	монтаж мягкой кровли иркутск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Гибкая черепица	гибкая черепица монтаж иркутск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Гибкая черепица	мягкая кровля цена иркутск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
-	Иркутск - Гибкая черепица	укладка мягкой черепицы иркутск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	irkutsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=irkutsk_tenant1
