Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Махачкала - Металлочерепица	монтаж металлочерепицы махачкала	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Металлочерепица	крыша из металлочерепицы махачкала	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Металлочерепица	металлочерепица под ключ махачкала	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Металлочерепица	кровля металлочерепица цена махачкала	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Профнастил	монтаж профнастила на крышу махачкала	Кровля из профнастила	От 1400 руб/м² в Махачкала	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Профнастил	крыша из профнастила махачкала	Кровля из профнастила	От 1400 руб/м² в Махачкала	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Профнастил	перекрыть крышу профлистом махачкала	Кровля из профнастила	От 1400 руб/м² в Махачкала	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Профнастил	кровля профнастил цена махачкала	Кровля из профнастила	От 1400 руб/м² в Махачкала	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Гибкая черепица	монтаж мягкой кровли махачкала	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Гибкая черепица	гибкая черепица монтаж махачкала	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Гибкая черепица	мягкая кровля цена махачкала	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
-	Махачкала - Гибкая черепица	укладка мягкой черепицы махачкала	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	makhachkala.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=makhachkala_tenant1
