Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Сургут - Металлочерепица	монтаж металлочерепицы сургут	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Металлочерепица	крыша из металлочерепицы сургут	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Металлочерепица	металлочерепица под ключ сургут	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Металлочерепица	кровля металлочерепица цена сургут	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Профнастил	монтаж профнастила на крышу сургут	Кровля из профнастила	От 1400 руб/м² в Сургут	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Профнастил	крыша из профнастила сургут	Кровля из профнастила	От 1400 руб/м² в Сургут	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Профнастил	перекрыть крышу профлистом сургут	Кровля из профнастила	От 1400 руб/м² в Сургут	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Профнастил	кровля профнастил цена сургут	Кровля из профнастила	От 1400 руб/м² в Сургут	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Гибкая черепица	монтаж мягкой кровли сургут	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Гибкая черепица	гибкая черепица монтаж сургут	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Гибкая черепица	мягкая кровля цена сургут	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
-	Сургут - Гибкая черепица	укладка мягкой черепицы сургут	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	surgut.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=surgut_tenant1
