Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Владивосток - Металлочерепица	металлочерепица под ключ владивосток	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Металлочерепица	кровля металлочерепица цена владивосток	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Профнастил	монтаж профнастила на крышу владивосток	Кровля из профнастила	От 1400 руб/м² в Владивосток	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Профнастил	крыша из профнастила владивосток	Кровля из профнастила	От 1400 руб/м² в Владивосток	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Профнастил	перекрыть крышу профлистом владивосток	Кровля из профнастила	От 1400 руб/м² в Владивосток	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Профнастил	кровля профнастил цена владивосток	Кровля из профнастила	От 1400 руб/м² в Владивосток	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Гибкая черепица	монтаж мягкой кровли владивосток	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Гибкая черепица	гибкая черепица монтаж владивосток	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Гибкая черепица	мягкая кровля цена владивосток	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
-	Владивосток - Гибкая черепица	укладка мягкой черепицы владивосток	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	vladivostok.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=vladivostok_tenant1
