Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Таганрог - Металлочерепица	крыша из металлочерепицы таганрог	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Металлочерепица	металлочерепица под ключ таганрог	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Металлочерепица	кровля металлочерепица цена таганрог	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Профнастил	монтаж профнастила на крышу таганрог	Кровля из профнастила	От 1400 руб/м² в Таганрог	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Профнастил	крыша из профнастила таганрог	Кровля из профнастила	От 1400 руб/м² в Таганрог	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Профнастил	перекрыть крышу профлистом таганрог	Кровля из профнастила	От 1400 руб/м² в Таганрог	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Профнастил	кровля профнастил цена таганрог	Кровля из профнастила	От 1400 руб/м² в Таганрог	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Гибкая черепица	монтаж мягкой кровли таганрог	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Гибкая черепица	гибкая черепица монтаж таганрог	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Гибкая черепица	мягкая кровля цена таганрог	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
-	Таганрог - Гибкая черепица	укладка мягкой черепицы таганрог	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	taganrog.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=taganrog_tenant1
