Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Хабаровск - Металлочерепица	металлочерепица под ключ хабаровск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Металлочерепица	кровля металлочерепица цена хабаровск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Профнастил	монтаж профнастила на крышу хабаровск	Кровля из профнастила	От 1400 руб/м² в Хабаровск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Профнастил	крыша из профнастила хабаровск	Кровля из профнастила	От 1400 руб/м² в Хабаровск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Профнастил	перекрыть крышу профлистом хабаровск	Кровля из профнастила	От 1400 руб/м² в Хабаровск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Профнастил	кровля профнастил цена хабаровск	Кровля из профнастила	От 1400 руб/м² в Хабаровск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Гибкая черепица	монтаж мягкой кровли хабаровск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Гибкая черепица	гибкая черепица монтаж хабаровск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Гибкая черепица	мягкая кровля цена хабаровск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
-	Хабаровск - Гибкая черепица	укладка мягкой черепицы хабаровск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	khabarovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=khabarovsk_tenant1
