Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Бугуруслан - Металлочерепица	монтаж металлочерепицы бугуруслан	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Металлочерепица	крыша из металлочерепицы бугуруслан	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Металлочерепица	металлочерепица под ключ бугуруслан	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Металлочерепица	кровля металлочерепица цена бугуруслан	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Профнастил	монтаж профнастила на крышу бугуруслан	Кровля из профнастила	От 1400 руб/м² в Бугуруслан	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Профнастил	крыша из профнастила бугуруслан	Кровля из профнастила	От 1400 руб/м² в Бугуруслан	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Профнастил	перекрыть крышу профлистом бугуруслан	Кровля из профнастила	От 1400 руб/м² в Бугуруслан	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Профнастил	кровля профнастил цена бугуруслан	Кровля из профнастила	От 1400 руб/м² в Бугуруслан	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Гибкая черепица	монтаж мягкой кровли бугуруслан	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Гибкая черепица	гибкая черепица монтаж бугуруслан	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Гибкая черепица	мягкая кровля цена бугуруслан	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
-	Бугуруслан - Гибкая черепица	укладка мягкой черепицы бугуруслан	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	buguruslan.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=buguruslan_tenant1
