Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Глазов - Металлочерепица	металлочерепица под ключ глазов	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Металлочерепица	кровля металлочерепица цена глазов	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Профнастил	монтаж профнастила на крышу глазов	Кровля из профнастила	От 1400 руб/м² в Глазов	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Профнастил	крыша из профнастила глазов	Кровля из профнастила	От 1400 руб/м² в Глазов	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Профнастил	перекрыть крышу профлистом глазов	Кровля из профнастила	От 1400 руб/м² в Глазов	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Профнастил	кровля профнастил цена глазов	Кровля из профнастила	От 1400 руб/м² в Глазов	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Гибкая черепица	монтаж мягкой кровли глазов	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Гибкая черепица	гибкая черепица монтаж глазов	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Гибкая черепица	мягкая кровля цена глазов	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
-	Глазов - Гибкая черепица	укладка мягкой черепицы глазов	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	glazov.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=glazov_tenant1
