Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Кемерово - Металлочерепица	металлочерепица под ключ кемерово	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Металлочерепица	кровля металлочерепица цена кемерово	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Профнастил	монтаж профнастила на крышу кемерово	Кровля из профнастила	От 1400 руб/м² в Кемерово	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Профнастил	крыша из профнастила кемерово	Кровля из профнастила	От 1400 руб/м² в Кемерово	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Профнастил	перекрыть крышу профлистом кемерово	Кровля из профнастила	От 1400 руб/м² в Кемерово	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Профнастил	кровля профнастил цена кемерово	Кровля из профнастила	От 1400 руб/м² в Кемерово	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Гибкая черепица	монтаж мягкой кровли кемерово	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Гибкая черепица	гибкая черепица монтаж кемерово	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Гибкая черепица	мягкая кровля цена кемерово	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
-	Кемерово - Гибкая черепица	укладка мягкой черепицы кемерово	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kemerovo.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kemerovo_tenant1
