Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Чистополь - Металлочерепица	металлочерепица под ключ чистополь	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Металлочерепица	кровля металлочерепица цена чистополь	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Профнастил	монтаж профнастила на крышу чистополь	Кровля из профнастила	От 1400 руб/м² в Чистополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Профнастил	крыша из профнастила чистополь	Кровля из профнастила	От 1400 руб/м² в Чистополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Профнастил	перекрыть крышу профлистом чистополь	Кровля из профнастила	От 1400 руб/м² в Чистополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Профнастил	кровля профнастил цена чистополь	Кровля из профнастила	От 1400 руб/м² в Чистополь	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Гибкая черепица	монтаж мягкой кровли чистополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Гибкая черепица	гибкая черепица монтаж чистополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Гибкая черепица	мягкая кровля цена чистополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
-	Чистополь - Гибкая черепица	укладка мягкой черепицы чистополь	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	chistopol.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=chistopol_tenant1
