Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Шадринск - Металлочерепица	монтаж металлочерепицы шадринск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Металлочерепица	крыша из металлочерепицы шадринск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Металлочерепица	металлочерепица под ключ шадринск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Металлочерепица	кровля металлочерепица цена шадринск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Профнастил	монтаж профнастила на крышу шадринск	Кровля из профнастила	От 1400 руб/м² в Шадринск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Профнастил	крыша из профнастила шадринск	Кровля из профнастила	От 1400 руб/м² в Шадринск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Профнастил	перекрыть крышу профлистом шадринск	Кровля из профнастила	От 1400 руб/м² в Шадринск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Профнастил	кровля профнастил цена шадринск	Кровля из профнастила	От 1400 руб/м² в Шадринск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Гибкая черепица	монтаж мягкой кровли шадринск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Гибкая черепица	гибкая черепица монтаж шадринск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Гибкая черепица	мягкая кровля цена шадринск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
-	Шадринск - Гибкая черепица	укладка мягкой черепицы шадринск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	shadrinsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=shadrinsk_tenant1
