Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Рубцовск - Металлочерепица	монтаж металлочерепицы рубцовск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Металлочерепица	крыша из металлочерепицы рубцовск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Металлочерепица	металлочерепица под ключ рубцовск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Металлочерепица	кровля металлочерепица цена рубцовск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Профнастил	монтаж профнастила на крышу рубцовск	Кровля из профнастила	От 1400 руб/м² в Рубцовск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Профнастил	крыша из профнастила рубцовск	Кровля из профнастила	От 1400 руб/м² в Рубцовск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Профнастил	перекрыть крышу профлистом рубцовск	Кровля из профнастила	От 1400 руб/м² в Рубцовск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Профнастил	кровля профнастил цена рубцовск	Кровля из профнастила	От 1400 руб/м² в Рубцовск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Гибкая черепица	монтаж мягкой кровли рубцовск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Гибкая черепица	гибкая черепица монтаж рубцовск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Гибкая черепица	мягкая кровля цена рубцовск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
-	Рубцовск - Гибкая черепица	укладка мягкой черепицы рубцовск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	rubtsovsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=rubtsovsk_tenant1
