Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Кумертау - Металлочерепица	крыша из металлочерепицы кумертау	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Металлочерепица	металлочерепица под ключ кумертау	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Металлочерепица	кровля металлочерепица цена кумертау	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Профнастил	монтаж профнастила на крышу кумертау	Кровля из профнастила	От 1400 руб/м² в Кумертау	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Профнастил	крыша из профнастила кумертау	Кровля из профнастила	От 1400 руб/м² в Кумертау	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Профнастил	перекрыть крышу профлистом кумертау	Кровля из профнастила	От 1400 руб/м² в Кумертау	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Профнастил	кровля профнастил цена кумертау	Кровля из профнастила	От 1400 руб/м² в Кумертау	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Гибкая черепица	монтаж мягкой кровли кумертау	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Гибкая черепица	гибкая черепица монтаж кумертау	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Гибкая черепица	мягкая кровля цена кумертау	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
-	Кумертау - Гибкая черепица	укладка мягкой черепицы кумертау	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kumertau.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kumertau_tenant1
