Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Армавир - Металлочерепица	монтаж металлочерепицы армавир	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Металлочерепица	крыша из металлочерепицы армавир	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Металлочерепица	металлочерепица под ключ армавир	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Металлочерепица	кровля металлочерепица цена армавир	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Профнастил	монтаж профнастила на крышу армавир	Кровля из профнастила	От 1400 руб/м² в Армавир	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Профнастил	крыша из профнастила армавир	Кровля из профнастила	От 1400 руб/м² в Армавир	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Профнастил	перекрыть крышу профлистом армавир	Кровля из профнастила	От 1400 руб/м² в Армавир	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Профнастил	кровля профнастил цена армавир	Кровля из профнастила	От 1400 руб/м² в Армавир	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Гибкая черепица	монтаж мягкой кровли армавир	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Гибкая черепица	гибкая черепица монтаж армавир	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Гибкая черепица	мягкая кровля цена армавир	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
-	Армавир - Гибкая черепица	укладка мягкой черепицы армавир	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	armavir.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=armavir_tenant1
