Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Мурманск - Металлочерепица	крыша из металлочерепицы мурманск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Металлочерепица	металлочерепица под ключ мурманск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Металлочерепица	кровля металлочерепица цена мурманск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Профнастил	монтаж профнастила на крышу мурманск	Кровля из профнастила	От 1400 руб/м² в Мурманск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Профнастил	крыша из профнастила мурманск	Кровля из профнастила	От 1400 руб/м² в Мурманск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Профнастил	перекрыть крышу профлистом мурманск	Кровля из профнастила	От 1400 руб/м² в Мурманск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Профнастил	кровля профнастил цена мурманск	Кровля из профнастила	От 1400 руб/м² в Мурманск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Гибкая черепица	монтаж мягкой кровли мурманск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Гибкая черепица	гибкая черепица монтаж мурманск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Гибкая черепица	мягкая кровля цена мурманск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
-	Мурманск - Гибкая черепица	укладка мягкой черепицы мурманск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	murmansk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=murmansk_tenant1
