Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Сыктывкар - Металлочерепица	монтаж металлочерепицы сыктывкар	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Металлочерепица	крыша из металлочерепицы сыктывкар	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Металлочерепица	металлочерепица под ключ сыктывкар	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Металлочерепица	кровля металлочерепица цена сыктывкар	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Профнастил	монтаж профнастила на крышу сыктывкар	Кровля из профнастила	От 1400 руб/м² в Сыктывкар	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Профнастил	крыша из профнастила сыктывкар	Кровля из профнастила	От 1400 руб/м² в Сыктывкар	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Профнастил	перекрыть крышу профлистом сыктывкар	Кровля из профнастила	От 1400 руб/м² в Сыктывкар	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Профнастил	кровля профнастил цена сыктывкар	Кровля из профнастила	От 1400 руб/м² в Сыктывкар	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Гибкая черепица	монтаж мягкой кровли сыктывкар	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Гибкая черепица	гибкая черепица монтаж сыктывкар	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Гибкая черепица	мягкая кровля цена сыктывкар	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
-	Сыктывкар - Гибкая черепица	укладка мягкой черепицы сыктывкар	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	syktyvkar.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=syktyvkar_tenant1
