Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Медногорск - Металлочерепица	крыша из металлочерепицы медногорск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Металлочерепица	металлочерепица под ключ медногорск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Металлочерепица	кровля металлочерепица цена медногорск	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Профнастил	монтаж профнастила на крышу медногорск	Кровля из профнастила	От 1400 руб/м² в Медногорск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Профнастил	крыша из профнастила медногорск	Кровля из профнастила	От 1400 руб/м² в Медногорск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Профнастил	перекрыть крышу профлистом медногорск	Кровля из профнастила	От 1400 руб/м² в Медногорск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Профнастил	кровля профнастил цена медногорск	Кровля из профнастила	От 1400 руб/м² в Медногорск	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Гибкая черепица	монтаж мягкой кровли медногорск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Гибкая черепица	гибкая черепица монтаж медногорск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Гибкая черепица	мягкая кровля цена медногорск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
-	Медногорск - Гибкая черепица	укладка мягкой черепицы медногорск	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	mednogorsk.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=mednogorsk_tenant1
