Доп. объявление	Название группы	Фраза (с минус-словами)	Заголовок 1	Заголовок 2	Текст	Ссылка
-	Кострома - Металлочерепица	монтаж металлочерепицы кострома	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Металлочерепица	крыша из металлочерепицы кострома	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Металлочерепица	металлочерепица под ключ кострома	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Металлочерепица	кровля металлочерепица цена кострома	Монтаж металлочерепицы	От 1500 руб/м². Под ключ	Качественная кровля из металлочерепицы. Выезд замерщика бесплатно!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-metallocherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Профнастил	монтаж профнастила на крышу кострома	Кровля из профнастила	От 1400 руб/м² в Кострома	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Профнастил	крыша из профнастила кострома	Кровля из профнастила	От 1400 руб/м² в Кострома	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Профнастил	перекрыть крышу профлистом кострома	Кровля из профнастила	От 1400 руб/м² в Кострома	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Профнастил	кровля профнастил цена кострома	Кровля из профнастила	От 1400 руб/м² в Кострома	Надежный монтаж крыши из профнастила. Строго по договору без скрытых платежей.	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-profnastila?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Гибкая черепица	монтаж мягкой кровли кострома	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Гибкая черепица	гибкая черепица монтаж кострома	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Гибкая черепица	мягкая кровля цена кострома	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
-	Кострома - Гибкая черепица	укладка мягкой черепицы кострома	Монтаж гибкой черепицы	Идеальная крыша для дома	Профессиональная укладка гибкой (мягкой) черепицы от 1800 руб/м². Гарантия!	kostroma.krovstroyrf.ru/uslugi/montazh-krovli-iz-gibkoj-cherepitsy?utm_source=yandex&utm_medium=cpc&utm_campaign=kostroma_tenant1
